draw,program,base_riders,scen_riders,d_riders,base_dist_mean,base_dist_p50,base_dist_p90,scen_dist_mean,scen_dist_p50,scen_dist_p90
175,basic,10008.5,11122.3824,1113.8824,1.486,1.2116,2.6629,1.5438,1.3117,2.663
175,gifted,1315.5,1316.7956,1.2956,,,,,,
176,basic,10008.5,11182.3383,1173.8383,1.5602,1.2577,2.8155,1.6159,1.3597,2.8257
176,gifted,1315.5,1316.9413,1.4413,,,,,,
177,basic,10008.5,11177.65,1169.15,1.6167,1.2894,2.8465,1.6749,1.3871,2.8649
177,gifted,1315.5,1316.9724,1.4724,,,,,,
178,basic,10008.5,11153.2228,1144.7228,1.5451,1.2581,2.7857,1.6024,1.3597,2.8155
178,gifted,1315.5,1317.0141,1.5141,,,,,,
179,basic,10008.5,11168.1273,1159.6273,1.5874,1.2822,2.8435,1.6451,1.3771,2.8464
179,gifted,1315.5,1316.9885,1.4885,,,,,,
180,basic,10008.5,11150.0354,1141.5354,1.5632,1.259,2.8094,1.6216,1.3693,2.8256
180,gifted,1315.5,1316.9615,1.4615,,,,,,
181,basic,10008.5,11162.2355,1153.7355,1.5605,1.2527,2.8152,1.618,1.3596,2.8206
181,gifted,1315.5,1317.2492,1.7492,,,,,,
182,basic,10008.5,11115.1908,1106.6908,1.568,1.2604,2.8154,1.6237,1.369,2.8206
182,gifted,1315.5,1316.8557,1.3557,,,,,,
183,basic,10008.5,11174.8637,1166.3637,1.5531,1.2527,2.7933,1.6161,1.3596,2.8202
183,gifted,1315.5,1316.1655,0.6655,,,,,,
184,basic,10008.5,11144.4448,1135.9448,1.5782,1.259,2.8225,1.6332,1.3638,2.8459
184,gifted,1315.5,1316.8152,1.3152,,,,,,
185,basic,10008.5,11144.0718,1135.5718,1.5421,1.2477,2.7775,1.602,1.3596,2.8094
185,gifted,1315.5,1316.8235,1.3235,,,,,,
186,basic,10008.5,11104.1936,1095.6936,1.5257,1.2277,2.7384,1.5751,1.3449,2.736
186,gifted,1315.5,1317.2055,1.7055,,,,,,
187,basic,10008.5,11104.6591,1096.1591,1.5613,1.259,2.8096,1.612,1.3602,2.8157
187,gifted,1315.5,1316.6827,1.1827,,,,,,
188,basic,10008.5,11108.9826,1100.4826,1.5563,1.2825,2.7982,1.6056,1.3709,2.8094
188,gifted,1315.5,1317.2868,1.7868,,,,,,
189,basic,10008.5,11148.4539,1139.9539,1.5839,1.2898,2.8421,1.6359,1.3769,2.8461
189,gifted,1315.5,1317.1528,1.6528,,,,,,
190,basic,10008.5,11165.264,1156.764,1.5679,1.259,2.8157,1.6185,1.3596,2.8165
190,gifted,1315.5,1316.8676,1.3676,,,,,,
191,basic,10008.5,11183.484,1174.984,1.5859,1.2874,2.846,1.6445,1.378,2.8465
191,gifted,1315.5,1317.0133,1.5133,,,,,,
192,basic,10008.5,11114.5317,1106.0317,1.5591,1.2606,2.7934,1.6182,1.3693,2.8159
192,gifted,1315.5,1317.1378,1.6378,,,,,,
193,basic,10008.5,11118.0696,1109.5696,1.5403,1.2474,2.7632,1.5899,1.3594,2.769
193,gifted,1315.5,1316.2826,0.7826,,,,,,
194,basic,10008.5,11138.929,1130.429,1.5385,1.2437,2.7854,1.593,1.3594,2.7858
194,gifted,1315.5,1317.1893,1.6893,,,,,,
195,basic,10008.5,11128.1323,1119.6323,1.534,1.2527,2.7565,1.5842,1.3595,2.7634
195,gifted,1315.5,1317.0708,1.5708,,,,,,
196,basic,10008.5,11187.6203,1179.1203,1.5632,1.259,2.8119,1.6209,1.3602,2.8206
196,gifted,1315.5,1317.3522,1.8522,,,,,,
197,basic,10008.5,11121.3891,1112.8891,1.546,1.2529,2.7855,1.5915,1.3594,2.7854
197,gifted,1315.5,1316.9811,1.4811,,,,,,
198,basic,10008.5,11172.1928,1163.6928,1.5494,1.2475,2.8094,1.6053,1.3596,2.8185
198,gifted,1315.5,1317.14,1.64,,,,,,
199,basic,10008.5,11228.3706,1219.8706,1.6069,1.2794,2.8466,1.6701,1.3782,2.8935
199,gifted,1315.5,1316.6889,1.1889,,,,,,
